ID,Time,Distance
1780984,8050,570,2
1023344,18824,898,2
1947812,17868,1339,2
566577,17333,1257,2
1163644,17518,1243,2
713935,16820,1466,2
1576195,15499,1656,2
349780,19524,1487,2
579897,16990,1816,2
126493,19487,980,2
487431,18502,1606,2
1124046,17987,1537,2
1125378,17505,1305,2
589222,12996,1114,2
978753,15881,1531,2
954782,16843,982,2
1188959,22014,1760,2
700628,6597,778,2
954790,15542,707,2
2056236,21280,1822,2
1991946,14416,1000,2
621937,21752,1403,2
2045590,20325,1160,2
1736872,22488,1357,2
475447,7125,841,2
182577,21707,1528,2
264353,16092,1777,2
675710,18914,1272,2
578583,20508,1241,2
941481,19673,1546,2
1192199,18155,1178,2
2015715,17059,1127,2
1848231,14948,1384,2
966736,14725,1131,2
711301,19973,1408,2
1089132,17705,1181,2
607632,18070,1883,2
1573948,15290,1126,2
475415,19610,1669,2
1346148,20594,1408,2
407324,20016,1615,2
1473040,15837,1589,2
1863869,15323,1178,2
1934504,18081,2090,2
1631511,20297,1147,2
1836265,19860,1685,2
1037962,17340,1555,2
1164974,21021,1749,2
1790328,15347,1377,2
1234761,19565,1553,2
113153,17965,1672,2
1517802,18137,1372,2
1624317,21025,1648,2
1244133,22392,1269,2
149057,17959,1888,2
1244134,19318,1370,2
1118117,20279,1232,2
875548,16797,1404,2
516393,19695,1123,2
1233488,16601,1136,2
1295719,22130,1276,2
324556,19612,1695,2
1198261,19660,1841,2
1006879,17092,1421,2
325888,8969,911,2
540014,22247,1682,2
1730737,15633,1221,2
989438,17675,1723,2
1283756,18586,1434,2
760316,19700,1405,2
1613678,18833,2024,2
438450,19027,1343,2
1523741,8506,343,2
786972,20208,1955,2
1067814,15317,1191,2
1984818,17566,1357,2
1498223,19436,1578,2
939176,20645,1872,2
2057648,18658,1435,2
618285,14642,1099,2
539017,16585,1375,2
566677,16030,1124,2
40960,20208,1451,2
350758,20757,1628,2
1771294,20292,1698,2
1318910,19514,1429,2
1638984,19441,1424,2
2046978,20943,1192,2
579996,21752,1403,2
1448056,18757,1448,2
312564,18482,1078,2
2034995,19650,1812,2
565351,17806,1175,2
1448061,17548,1669,2
2071920,20869,1249,2
1346077,19635,1133,2
1703113,18643,1291,2
1079812,18794,1357,2
618278,21278,1760,2
746010,18866,876,2
1246785,22440,1304,2
1638974,18265,1240,2
1433827,19661,1672,2
1821948,20296,1147,2
1806328,16286,1523,2
1145752,17063,1226,2
13357,19672,1546,2
13354,17657,1205,2
1999088,19335,1294,2
1674612,14267,1122,2
1005513,15541,707,2
724670,22272,1770,2
1648321,19127,1576,2
1299293,19446,1335,2
761614,8586,1044,2
38622,18069,1563,2
122846,19113,1497,2
50359,22299,1359,2
880093,20333,1524,2
1623035,18216,1321,2
1887790,20382,1576,2
1346096,21305,2196,2
1244181,19579,1486,2
936941,20846,1117,2
821721,18142,1943,2
2033656,17259,977,2
922325,17754,1546,2
1987051,14520,1234,2
1095099,20198,1270,2
1186227,21612,1469,2
1487615,19887,1703,2
1946546,19280,1783,2
1080834,19714,1361,2
163330,21460,2146,2
1424087,17987,1537,2
2083878,5413,876,2
1971509,16234,1174,2
851555,18692,1468,2
1334111,17341,1555,2
258503,19067,1280,2
176646,17740,1424,2
680225,15522,1096,2
137057,18878,1421,2
1623059,20292,1698,2
1407515,16051,814,2
922332,6606,512,2
1589559,20495,1557,2
749964,17061,1588,2
40911,17310,1325,2
777171,20880,1567,2
934306,19440,1424,2
2081231,15969,1280,2
680236,15575,1219,2
1324777,19466,1484,2
1216982,17354,1369,2
558196,18503,1468,2
1425356,17942,1217,2
686397,17661,1795,2
567905,19766,1414,2
1074970,7614,890,2
596466,21706,1528,2
958301,19214,1269,2
1716494,19446,1335,2
1102616,21972,2154,2
1679422,18154,1178,2
1528582,19509,1407,2
911693,18560,1512,2
19509,16903,1102,2
697057,19008,2519,2
67142,17924,1245,2
717547,15645,1023,2
1668783,19899,1465,2
398767,19606,1666,2
1868658,18718,1892,2
1540221,18126,1593,2
1115919,19404,1508,2
833743,17996,1357,2
221277,19264,1590,2
1894963,19661,1466,2
2095890,17505,1305,2
612108,16425,981,2
9591,21752,1403,2
483896,22292,1129,2
789165,6796,817,2
313835,20760,1439,2
1450327,7962,672,2
1643467,18638,1656,2
718869,17839,1066,2
359163,18890,1183,2
1395063,19463,1103,2
1309149,18390,1245,2
1277912,19518,1205,2
731824,20751,1076,2
1539227,11254,1009,2
386790,16638,1023,2
361484,19373,1791,2
808776,18528,1511,2
772368,18874,1427,2
1772541,20083,1353,2
49375,18345,2120,2
438404,15506,1280,2
108559,21084,2153,2
976199,19029,1730,2
456278,18953,1420,2
2021620,19673,1546,2
1425360,19502,1780,2
133576,20083,1353,2
856425,19285,1721,2
857752,19357,957,2
146890,18994,1527,2
959623,20507,1564,2
1854039,18178,1533,2
1880304,18498,1202,2
1000708,18560,1285,2
1412069,19462,1103,2
169507,19525,1705,2
1880302,11607,1023,2
705510,6662,612,2
468233,13765,952,2
1795200,19695,1123,2
432283,19068,1280,2
1578816,18869,1310,2
718834,18323,1275,2
49352,18018,1155,2
717503,18915,1272,2
1970273,18036,1712,2
539005,20292,1698,2
947678,20223,1592,2
1856633,11272,727,2
1226336,14750,1310,2
468242,18266,1509,2
457590,17277,1688,2
657863,576,72,2
1771245,15999,1379,2
2076701,20905,1271,2
705530,21256,907,2
1916770,14725,1131,2
215422,16926,1571,2
1843348,19171,1567,2
396118,8799,884,2
917809,7089,473,2
735396,10968,1181,2
1029542,16904,1684,2
190991,19357,1484,2
1728432,19024,1087,2
946369,19378,1732,2
1480135,10747,1153,2
1031879,15318,1191,2
1072382,18870,2126,2
257276,17873,920,2
1201079,21554,1379,2
818140,17674,1364,2
717513,7697,1087,2
457576,18350,1226,2
1494763,16199,1079,2
1941990,18257,1099,2
1618432,19876,1342,2
511389,22111,2010,2
1048966,19561,1643,2
1596557,17505,1305,2
1632736,19866,2188,2
1722301,19406,1623,2
742578,17479,1085,2
915409,16775,1312,2
2065708,20041,1114,2
1008021,11254,1009,2
1034322,17042,1257,2
246199,18848,1886,2
523378,15554,1260,2
1530719,16445,1918,2
612084,19130,1513,2
1620753,16830,1170,2
1619770,19890,1578,2
1415711,17233,1030,2
57990,19525,1705,2
1048959,19192,1353,2
422675,19876,1342,2
1875935,16044,1611,2
422678,19354,1225,2
767871,19661,1672,2
1381867,18662,1481,2
2077712,6577,802,2
1494544,21182,1281,2
1493212,6788,399,2
94906,15942,1842,2
969256,20446,1443,2
1619784,21148,1211,2
927415,19357,1484,2
879255,22292,1129,2
114721,17808,1136,2
1330231,15486,1463,2
1571283,17673,1582,2
206987,17390,1326,2
663688,17646,1228,2
789216,20296,1147,2
1764153,17675,1364,2
284434,19163,1213,2
1034308,15007,1152,2
1814971,19787,1594,2
1456249,20489,1291,2
1136377,15886,1542,2
633804,22391,1269,2
687631,19226,1200,2
1330222,21330,1238,2
1851962,9392,1084,2
524698,19353,1393,2
1990951,16283,911,2
791537,6662,612,2
838722,20757,1610,2
1597848,18731,1459,2
459917,18963,1255,2
1432249,14945,1346,2
193521,19347,1533,2
1632770,20875,1498,2
1765460,18569,1487,2
1011648,20702,1271,2
1483829,18683,1605,2
1993152,19561,1249,2
1838940,17128,1507,2
1187902,15782,1369,2
1136315,7893,712,2
242631,20488,1291,2
626672,17505,1305,2
767829,6596,778,2
1618488,21958,1216,2
1470507,18560,1344,2
1926385,19041,1502,2
80314,6168,389,2
1379553,15096,1611,2
205691,21730,1945,2
1178195,16346,1579,2
68697,18453,1101,2
688993,7015,740,2
1981192,19261,1244,2
2089746,17843,1152,2
1785930,19518,1205,2
1150627,20220,1864,2
168587,19024,1087,2
1379586,16352,1466,2
600044,20210,2221,2
1851936,21902,1426,2
419001,19877,1342,2
755822,18211,1606,2
1811027,16420,1398,2
1332845,17281,1355,2
704292,21052,1322,2
1656756,20080,2105,2
983590,18969,1749,2
982260,15007,1278,2
685004,19041,1502,2
1318548,18952,1420,2
559328,18019,1155,2
1993180,18138,1081,2
2088420,19393,1416,2
1643449,19523,1487,2
382933,20177,1223,2
126739,20572,1589,2
1777410,18318,1016,2
1105201,16114,1437,2
1410896,19463,1191,2
426192,18643,1291,2
723424,17844,1152,2
1547541,15457,1403,2
748719,19444,1457,2
1172049,21403,1138,2
1135093,15007,1203,2
1847046,15470,1209,2
837420,16549,1230,2
2090763,4565,447,2
266621,21751,1403,2
229683,18095,1386,2
1021092,19565,1205,2
735424,19746,1363,2
1156815,20556,1519,2
1318511,20645,1872,2
355366,17507,1371,2
965731,17738,1770,2
681480,17762,959,2
3499,19714,1561,2
447903,17987,1024,2
1908542,18643,1291,2
1446839,18532,1380,2
2072858,16713,985,2
14835,22299,1359,2
1760627,19394,1416,2
200818,15469,1357,2
1045021,16370,1429,2
694782,21752,1403,2
291624,7124,841,2
693455,16565,992,2
100174,15998,1379,2
289304,18070,1883,2
1950058,17485,1248,2
1090434,19877,1342,2
638668,17279,1736,2
554479,17803,1206,2
175741,18473,1094,2
1107833,18472,1427,2
1922847,19045,1499,2
1974000,18830,1672,2
200828,18861,1130,2
675612,20237,1445,2
42045,20983,1513,2
1088140,20296,1147,2
295158,18849,1388,2
1175999,16172,1092,2
1159022,19877,1342,2
1307831,20068,1484,2
2087150,19406,1605,2
1247739,19696,1123,2
1561823,15007,1152,2
648000,17448,1448,2
963148,16273,1912,2
1898604,20296,1147,2
1119879,15089,1163,2
1559505,17646,1307,2
867286,9026,860,2
1710343,18911,1429,2
108944,19963,1733,2
1476695,19357,1484,2
2072826,17659,994,2
163738,19371,1659,2
180277,20136,1352,2
1291862,21052,1564,2
1209474,17186,1262,2
1186622,16811,1496,2
1776141,15998,1372,2
465739,19894,1469,2
1223778,18199,1447,2
1986003,16375,1321,2
1336465,16315,1437,2
1789454,16637,1023,2
55307,17063,1226,2
688908,19334,1393,2
1350777,18063,1369,2
1920223,19291,1401,2
69951,18554,1642,2
242698,15740,1100,2
1873306,18498,1332,2
1059623,17211,1191,2
200851,17653,867,2
1419214,20588,1256,2
825466,16202,1658,2
1034332,19027,1343,2
1724998,17711,1197,2
1736972,15522,1262,2
580785,18367,1451,2
1886601,20532,1136,2
302897,18318,1946,2
403474,18066,1186,2
186352,19406,1468,2
186358,18044,1382,2
849388,19939,1780,2
414135,16516,2098,2
1679381,22281,1633,2
199666,18253,1387,2
1642096,17119,1386,2
627904,18036,1712,2
1426390,18319,1016,2
1425069,17701,1266,2
606198,17704,1493,2
1626860,19261,2009,2
1233136,21112,1635,2
1742829,19262,1788,2
603920,17054,1224,2
1498108,17382,1773,2
796408,20220,1864,2
1844758,19690,1825,2
440437,18822,1735,2
1434808,15923,1538,2
2084809,17732,1258,2
812073,16826,839,2
606180,15860,1046,2
1434806,14751,1310,2
808815,18654,1473,2
1118450,20594,1408,2
785770,19599,1485,2
682722,18983,1877,2
494254,19378,1953,2
1042844,18869,1310,2
494252,7962,744,2
735477,18435,1338,2
620478,18496,1399,2
1374645,19393,1416,2
1449032,20638,1571,2
1666067,19074,1289,2
922651,18795,929,2
1094071,18869,1310,2
758110,18458,1803,2
441755,17053,1224,2
1489943,19041,1502,2
1222479,20978,1698,2
494245,22232,1470,2
494243,20204,1795,2
935954,19128,1229,2
1680353,20092,1297,2
1296711,18587,1434,2
1452686,20350,1981,2
37425,19086,1903,2
380279,16509,1486,2
1843430,22074,1531,2
668484,20510,1643,2
1903719,19378,1953,2
1323128,17278,1688,2
1691078,19661,1672,2
290301,17545,1541,2
1065547,20333,1524,2
850324,17008,1339,2
640904,18212,1843,2
248850,17879,1781,2
1805164,20874,1498,2
1624236,13950,1432,2
821837,16897,1384,2
1602832,20205,1795,2
1105197,19452,2087,2
161007,17544,1438,2
1510351,20551,1528,2
209259,20324,1160,2
907043,21888,2380,2
1577431,17342,1350,2
261813,19463,1103,2
1636226,18572,1467,2
2059900,11948,921,2
1818480,18643,1291,2
469296,20918,1580,2
496882,15461,1670,2
999107,21169,2550,2
1197255,16598,969,2
99755,19045,1499,2
797787,17309,1882,2
1932290,18486,1316,2
14754,7482,419,2
1030805,18256,1099,2
1971852,18069,1563,2
1886565,17487,1129,2
1078883,18218,1959,2
1130119,20874,1498,2
1464622,18810,1400,2
375728,8982,920,2
748757,15523,1096,2
2084865,18772,1378,2
1144742,16972,1568,2
330063,6596,778,2
173006,20874,1498,2
1820773,18393,1379,2
1716503,19502,1780,2
1512997,16932,1105,2
1385327,20496,1192,2
1516483,16796,1005,2
831214,19866,2188,2
596343,15444,1256,2
1771317,6549,461,2
531824,19417,1510,2
471557,19558,1304,2
1868780,21517,1122,2
1715281,19700,1405,2
1154170,17022,1283,2
1667325,11966,932,2
1753569,17207,1357,2
699592,20709,1313,2
1179471,20876,1711,2
1667329,18586,1434,2
8385,20599,1920,2
297826,18503,1606,2
843206,22045,2138,2
886397,16286,1523,2
921389,17937,1304,2
20627,8586,1044,2
259551,18772,1378,2
1741587,19296,1553,2
1817186,19866,2188,2
1192446,15505,1338,2
1656654,16008,1091,2
1452626,18137,1372,2
1192448,15290,1126,2
1753558,18772,1378,2
1010409,17507,1791,2
996950,17177,1111,2
1138947,19502,1780,2
704362,18885,2275,2
373112,20450,1074,2
1566766,16411,974,2
632424,14948,1384,2
2063117,18736,1801,2
1656683,20296,1147,2
1082022,20469,1390,2
1654024,16234,1174,2
1415686,15709,1283,2
2023929,19436,1578,2
821874,19353,1393,2
1600283,17408,1743,2
1180438,20355,1777,2
1428997,17959,1888,2
194806,17619,1519,2
1097988,17128,1101,2
93562,18824,898,2
1766843,19435,1578,2
1553469,20109,1414,2
832505,21164,1439,2
1230925,19262,1244,2
305083,16135,1346,2
1027294,16233,1174,2
1125646,16580,1524,2
403432,17082,1648,2
1300405,18886,1726,2
1994529,16445,1210,2
598965,19509,1407,2
1515197,16656,1663,2
333999,21233,1430,2
596302,19041,1502,2
1993200,15145,1693,2
1813623,14973,623,2
1540146,18471,1427,2
1626829,19518,1205,2
1282103,18058,1136,2
1356855,18061,1131,2
258264,17316,1131,2
1939735,18596,1729,2
2028792,20440,1579,2
773784,17870,1930,2
1027276,17433,1529,2
217701,20438,1307,2
1030897,21726,1273,2
706989,21751,1403,2
2095583,21317,1411,2
572357,16797,1005,2
261886,18500,1223,2
1670996,19866,2188,2
1016590,20552,1639,2
1614854,18249,1485,2
1539142,19008,1102,2
734180,16736,1841,2
4828,21731,1945,2
1715262,20716,1314,2
631146,11271,727,2
1794014,19405,1695,2
1868763,17370,1128,2
957350,18043,1448,2
1495961,17995,1180,2
1096690,17005,1201,2
49445,15395,880,2
761789,20709,1313,2
857824,16103,1167,2
1830169,17660,994,2
1344899,20968,1798,2
50426,18102,1245,2
1100326,16171,1092,2
1155470,17170,1535,2
67425,18553,1066,2
1711765,8970,911,2
1914254,14737,1086,2
561527,20874,1498,2
1443061,21330,1238,2
562858,17489,1224,2
1482663,5386,614,2
984793,19466,1484,2
1035530,17043,1377,2
1825773,20399,1296,2
675542,17604,1241,2
1024884,19465,1135,2
1711758,18962,1646,2
67437,19394,1416,2
331408,16060,1127,2
1648195,19160,1503,2
168485,17878,1178,2
589093,17050,1241,2
589095,19463,1103,2
1710420,21350,1574,2
1495754,20297,1147,2
637270,20312,2139,2
2076509,19261,2009,2
408469,17299,1743,2
499275,7089,473,2
1861415,18350,1226,2
766649,20200,1354,2
1686461,20875,1498,2
1656601,19745,1363,2
1085806,19769,1404,2
525889,18022,1416,2
1709465,13766,952,2
1710455,20833,1677,2
2014265,18497,1138,2
1024864,17207,1225,2
2028898,14973,623,2
573534,7435,793,2
1926243,18659,1438,2
1390000,18198,1447,2
1561773,15737,1451,2
458709,20054,1745,2
1214082,17791,1253,2
2231,20292,1698,2
1023506,18870,1310,2
2027515,15836,1462,2
2056082,16219,1255,2
1124207,15601,1753,2
168448,21604,1796,2
1084503,16131,1454,2
1084500,18094,1924,2
866007,19130,1513,2
812224,18405,2245,2
1515007,17737,1770,2
698208,19187,1520,2
1180391,22596,1288,2
1331654,16563,1401,2
1445696,21355,1861,2
1530624,19660,1841,2
127968,6662,612,2
930960,11245,794,2
100025,20645,1872,2
739028,16311,1427,2
1977852,17489,1224,2
1163825,19026,1383,2
216474,19613,1454,2
1698488,17919,1520,2
1366396,17485,942,2
93776,19457,1702,2
928667,19561,1643,2
577094,19614,1387,2
1849728,18732,1181,2
614566,18238,1485,2
1393976,20203,1120,2
203167,16445,1210,2
1893880,20292,1698,2
1149522,20708,1313,2
675561,21743,1515,2
1210500,15547,1068,2
788040,15546,1140,2
1518969,16818,1819,2
1644652,21752,1403,2
1711734,15522,1262,2
613223,18353,1456,2
591387,15708,1283,2
1469620,18126,1593,2
356789,15457,1403,2
613217,19710,1237,2
1673197,19458,2088,2
970160,16371,1429,2
1698476,19348,1533,2
283252,20767,2337,2
1106410,20724,1385,2
239133,22273,1770,2
591335,15456,1403,2
240120,16471,1568,2
525828,19257,1860,2
1637467,18948,1359,2
203184,22245,1597,2
477899,15523,1096,2
953651,18481,2382,2
1046264,22656,1792,2
1759789,17998,1196,2
1080969,11070,1434,2
1776210,17931,966,2
1474196,10747,1153,2
2090883,17853,1790,2
1511484,20535,1292,2
26965,19572,1562,2
795160,17195,1956,2
619428,17487,1129,2
1873443,20821,1673,2
463272,18643,1291,2
1089305,18249,1369,2
891094,15379,1625,2
639853,20141,1088,2
1636144,19337,1898,2
710220,19014,1276,2
1862792,16860,1119,2
290404,18393,1379,2
954958,20876,1711,2
1392682,16692,941,2
1287048,17486,1129,2
1421691,18772,1378,2
149356,19822,1692,2
1649471,17382,1639,2
1789535,16024,1048,2
554372,19765,1414,2
1522107,15969,1280,2
1198534,17986,1537,2
1199860,16533,2226,2
1759759,20263,1371,2
241443,15498,1544,2
500535,13178,1251,2
940341,21085,1975,2
1721166,21601,1346,2
1420357,18125,1593,2
848245,14770,1279,2
2088587,21598,1579,2
227163,20529,2071,2
1509197,17071,1723,2
1458915,7178,650,2
1106452,18960,1537,2
579650,18503,1606,2
1078699,16726,1545,2
239172,19573,1364,2
1522163,18810,1400,2
438261,16142,1164,2
1606361,18352,1456,2
2033362,10782,913,2
1175874,14642,1099,2
550826,15007,1152,2
227192,17268,1191,2
1433603,20717,1314,2
188906,8505,343,2
1406001,17675,1637,2
2020031,16398,1534,2
1673133,18458,1803,2
1332901,19983,1304,2
579661,18019,1050,2
1148243,20432,1460,2
1910777,19331,1463,2
837587,20779,1627,2
253489,16770,1220,2
1606352,16130,1454,2
580645,18453,1101,2
2007070,16696,796,2
939374,22709,1808,2
1975274,17836,1455,2
753372,19518,1205,2
1288335,22487,1357,2
2019077,19045,1323,2
1989874,18037,1718,2
81707,14751,1310,2
493093,15144,1693,2
124052,19381,1450,2
465853,19026,1383,2
1319927,19907,1255,2
849521,17735,1256,2
851838,18044,1279,2
566362,6993,346,2
1259811,19661,1672,2
1210589,17417,1143,2
1790577,14750,1310,2
2033347,19394,1416,2
965666,19357,1484,2
1708165,13951,1432,2
1277692,18772,1378,2
680083,8021,704,2
989604,20552,1639,2
1276365,20540,1522,2
2059961,20976,1690,2
1175862,17346,1193,2
1645904,19954,1250,2
193473,19782,1731,2
211622,19260,1037,2
1592997,18092,2346,2
1539088,18732,1206,2
987019,18518,1419,2
999011,16880,1112,2
1872083,19452,2087,2
453840,9025,860,2
264185,20457,1512,2
1257219,17338,1258,2
1349798,17507,1371,2
886431,19640,830,2
1766909,18920,1810,2
1107698,15775,1434,2
1003128,16233,1174,2
874447,17787,1330,2
1373415,15165,1076,2
910527,16044,1611,2
311016,16826,839,2
657666,16311,1427,2
51893,18723,982,2
1003120,18460,1137,2
1450164,19568,1339,2
947820,18531,1695,2
302996,19983,1304,2
1524807,20486,1527,2
620366,19867,2188,2
1867519,18921,1811,2
2084925,20905,1074,2
224982,21603,1796,2
734261,19655,1814,2
175598,16938,1124,2
504194,16855,1193,2
452530,18731,1459,2
760539,17765,1186,2
2004907,10968,1181,2
393696,15457,1403,2
516163,18078,1587,2
785897,19866,2188,2
873143,17853,1791,2
2083613,16147,1857,2
1717998,18012,1711,2
607389,19876,1342,2
683940,20959,1673,2
807615,17836,1214,2
452524,20942,1192,2
1182901,18120,1284,2
211669,21953,1322,2
734279,19213,1591,2
1886697,18772,1378,2
391086,20725,1385,2
1564002,15457,1403,2
234320,20537,1859,2
747550,9392,1084,2
709277,18026,1310,2
709279,17099,1307,2
1426485,17797,1530,2
1844818,16131,1454,2
1873375,18558,1404,2
151564,11832,873,2
1324567,16759,1223,2
187536,14724,1131,2
1898686,16836,1538,2
682679,17110,1356,2
1360141,18709,1248,2
1078759,18570,1622,2
495670,20892,1223,2
73245,18204,1152,2
1576012,19462,1103,2
1524848,17764,1257,2
1523516,19441,1424,2
873104,19561,1643,2
848155,17042,867,2
87898,19361,1582,2
120407,19126,1576,2
1758474,19262,1244,2
1733175,21422,1756,2
108757,17896,1317,2
1778970,20712,1063,2
1464746,20356,1649,2
291785,18141,1943,2
1945467,18696,1236,2
748872,15154,973,2
428884,20490,1857,2
1539098,19353,1393,2
330178,16530,1601,2
1197119,16937,1124,2
330183,11270,700,2
2083653,18572,1938,2
428879,16973,1568,2
795257,16376,1134,2
1624143,18027,1722,2
1885358,18994,1527,2
1733189,19028,1208,2
343480,20947,1543,2
806371,19796,1868,2
156422,19045,1499,2
157752,18953,1828,2
2022703,16932,1405,2
1813712,16162,1286,2
832662,17987,1537,2
1796737,18318,1946,2
598893,20457,1512,2
1941919,11427,1482,2
1555973,17734,990,2
674176,19991,1120,2
432089,19458,1586,2
1697096,19374,1791,2
1012935,21751,1403,2
1829299,6712,452,2
584252,8640,660,2
831322,15507,1280,2
662174,17998,1117,2
1427761,20947,1212,2
1891215,6922,502,2
285969,17132,1465,2
1541317,16826,839,2
119477,16821,1240,2
1414463,20947,1212,2
1715394,19416,1510,2
1060589,21468,1305,2
686158,17547,1562,2
182729,19417,1510,2
272624,18464,1156,2
361239,17985,1236,2
1697086,18591,935,2
1868896,20296,1147,2
2095668,14520,1234,2
1179337,17691,991,2
818338,19661,1466,2
234387,15734,980,2
1053453,19492,1901,2
1770129,16431,1383,2
686125,20208,1451,2
1714092,16377,1681,2
1438447,19041,1502,2
1866264,19417,1279,2
1397469,16708,1480,2
398504,18209,1481,2
1012919,21972,2154,2
2065881,21325,1545,2
2038280,17835,1455,2
469357,18651,1365,2
330141,17351,1082,2
258314,18305,1766,2
2010738,17448,1255,2
1994470,18319,1946,2
904716,19501,1780,2
869906,7002,921,2
